,RELIANCE.NS,TCS.NS,INFY.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LT.NS,KOTAKBANK.NS,SBIN.NS,BHARTIARTL.NS,AXISBANK.NS,HCLTECH.NS,MARUTI.NS,ASIANPAINT.NS,WIPRO.NS,ULTRACEMCO.NS,HINDUNILVR.NS,BAJFINANCE.NS,NTPC.NS,TITAN.NS,SUNPHARMA.NS,TECHM.NS,INDUSINDBK.NS,POWERGRID.NS,JSWSTEEL.NS,ADANIENT.NS,BAJAJFINSV.NS,CIPLA.NS,COALINDIA.NS,EICHERMOT.NS,HINDALCO.NS,ONGC.NS,TATACONSUM.NS,NESTLEIND.NS,DRREDDY.NS,M&M.NS,GRASIM.NS,HDFCLIFE.NS,BRITANNIA.NS,APOLLOHOSP.NS,DIVISLAB.NS,BPCL.NS,SBILIFE.NS,TATAMOTORS.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,UPL.NS,TATASTEEL.NS,ADANIPORTS.NS,IOC.NS
2025-01-13 04:37:25.455410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14 04:37:25.455410,-0.02197734468895442,0.017812204888436187,-0.004256886924378381,0.00605608553826841,-0.030444579409637504,-0.021879713821486957,0.009388583627826226,0.019606823050588047,0.006951782819024146,0.015835615947896144,-0.051308423630470404,-0.002303508077622823,-0.001692417159722146,0.010925393496197013,0.010681233797913466,0.00433623840247319,0.021764934743657257,0.012180152901233764,-0.01974305647531654,-0.020485600180725982,0.003511232666937733,-0.00248318453961874,0.023651335269370157,-0.0099212124535248,-0.011380858965237488,0.006223262352614528,-0.01372840000007442,-0.027026172429253724,-0.0020801456860472245,0.0068690077745190104,-0.017332513531474105,0.043619274691983956,0.009648910857463947,-0.013966692144067995,0.020210019366985976,-0.02412178939773444,-0.025244193917955293,0.017686528406358634,0.020758568309936835,-0.032539340556513585,0.005761433366911506,-0.01920823159398344,0.019454209895075725,-0.017339317237799825,-0.005919495219658561,0.004839859688067343,-0.020209521433234484,0.02559998904672068,0.015557242502181722,-0.00022634428225284353
2025-01-15 04:37:25.455410,0.006854497855805426,-0.030988490438802346,0.037238089061458424,-0.03189173117646638,0.016320814276450168,-0.00461015480052173,-0.0037725546634880336,-0.010735860615787938,-0.005344053631702805,-0.019335479255000128,0.0017775549509102132,0.013663848365778651,-0.011647818724329092,0.017767170835105508,-0.0028702799945542886,0.0001258169557968979,-0.027241802157900567,-0.01328039183704117,-0.021771144793585523,0.011841867446947976,-0.001859208549236794,-0.022360448566443654,-0.006829990433684275,-0.03034263851577087,0.013509151401380868,0.017965794860209782,0.018304416493260294,0.013980751996091908,0.00728647179860885,0.0041127857455628735,-0.05262927340400399,0.01896766844159324,-0.0030009054954750003,-0.025982024059898343,0.011025123586978904,-0.01758028476492421,-0.02474961343800711,0.012967680952785046,-0.007597542344169043,0.012610671091274197,-0.0026144039502507647,-0.009798531410346784,-0.011220448883485463,0.008651240482577401,-0.04877162488939988,-0.012648919263364198,0.011618983907221384,-0.0159496214419968,0.005817043936011517,-0.03909138163205469
2025-01-16 04:37:25.455410,0.006062412231473666,0.0018695108711505291,0.00011115100450715845,-0.011553991493471366,-0.022534847676487064,0.03012161448510801,0.022819042700941043,0.008012055096206826,-0.03305000834242143,-0.004000654958747902,-0.006958411756699162,0.023686718702074845,0.018028638823638955,-0.026774862413685385,0.024720029655893743,-0.007296926997212753,0.03097526952790909,0.01618089239472022,0.025176021610447425,0.019668984259148106,0.007591166632648509,0.012871036168540764,-0.011553818928881188,-0.05778072598421369,0.013126698609080608,0.01481245910244216,0.011623723248040731,-0.01587336488669879,0.024264186237802656,0.02621882367537609,0.0016939212524367585,-0.007832600664568463,-0.026429916062069084,-0.031962855634193064,-0.008865260099806154,0.0048741487579542974,-0.0053965044484757035,-0.0051031482054957784,0.010226079754490233,-0.031085666222442167,0.020295238017200273,-0.015652414195140463,0.00825270048032414,-0.005046145839794067,-0.02722884533622806,-0.007257101494568179,-0.029910265097975133,-0.029018073326643475,-0.007271359695766588,0.0004238274990196106
2025-01-17 04:37:25.455410,0.020498763070897767,-0.02096429753386402,-0.018318598805231446,0.0006046911318245491,0.00583778026810754,-0.053948813124649456,-0.0011089301099571282,0.031315007350663435,-0.0005085863425412332,0.01143540775908315,-0.019535853510606924,0.004111965444547012,-0.018045446872270197,0.003023017665168049,0.02336678549361157,0.022722140191195485,-0.014837686919161304,-0.03967897754877778,-0.030255008601846267,-0.006145009620861793,0.0048481767886080565,0.013005650374059626,-0.02193898054105911,-0.008559707158521836,-0.010530231458005936,-0.01798626952465166,-0.015896286118462135,-0.00048070233561770643,0.01588169032404922,0.012149214513625963,0.01930295185097909,0.01440969215721117,-0.0007240308026348317,-0.012174306641602854,-0.030210924218833524,0.016205170286310664,0.00589929520661939,-0.0026696699599720367,-0.008663480457376974,0.004506731275957211,0.04807071639892377,-0.006464580347794401,0.016881687515261708,0.0027640642915974264,-0.021866837257120658,-0.01228598657068501,0.023097581672155712,0.006517930071276648,-0.021682159872746392,-0.03180324082249236
2025-01-20 04:37:25.455410,-0.011179824678309504,0.009922457804028768,-0.0257269680784528,0.0014385766275699398,0.05465441054911686,0.022084469988738385,-0.008848032292077087,-0.000815337518776856,-0.0026380846518283853,-0.01904713962808692,0.01059878729867593,-0.025765743122119565,-0.0219470751345687,0.03852679935574791,0.023739477628156678,0.019263785325796767,0.004336443585654,0.018185582118339746,0.0245511096163945,-0.011814248906714932,0.011264468359920765,-0.015709058888966277,0.047552229661875785,0.011468797199608739,-0.039998604857285236,0.027234604377325253,-0.001528733042421137,-0.0027108727183022155,0.016697182341111158,-0.007778450222289764,-0.01997428305403969,0.05523893454661889,-0.0014789217137369135,0.015025657339324072,0.0066947041915836406,-0.010972790076537219,0.009127672396975062,-0.0031821354902161463,0.030605419294627373,0.002512662071954221,-0.03426362180530786,0.01579071227715363,0.00221668908871847,0.009633330151859357,0.002531813269649974,0.004655596047629107,-0.012871223588591331,-0.010503115570382072,0.007350276672542554,-0.012875557328889935
2025-01-21 04:37:25.455410,-0.010053766307428812,-0.018050417690809686,-0.0016036552629488253,-0.00853765167831197,-0.03223409320837652,0.025103946371229105,0.018066167827989442,-0.010660613483365567,0.021514915589094376,0.002604116466447671,0.0015785218475034932,0.008457890029127065,0.011771552953391268,-0.019699391647116374,-0.03477745646659691,-0.015070545699411873,-0.0024674993259242955,-0.02400937060360133,-0.017012719706874735,-0.021431023155126103,0.028912316828468027,0.01823974841663942,0.004917720631397285,0.024209798488327078,-0.011769448590461222,0.023622747009142114,-0.00939949170341988,0.0070918195883465695,-0.008057747763773137,0.005628111831527965,0.017307992267359417,-0.0015881162490449811,0.019815928098667866,-0.0034443611672893967,-0.03156652552898252,0.01739716086121803,-0.009718315287030065,-0.016549655283051846,0.007777098265554015,0.0013248710823406877,0.02478539132156963,-0.02079136003677203,-0.011306764405777549,-0.003269387402852866,0.007142610961279045,0.007677824247173882,-0.02024592099037552,0.03717252510829155,-0.0194559339459893,-0.017712116048327304
2025-01-22 04:37:25.455410,-0.010987748132671806,0.031012781691570297,-0.04019638965924207,0.012873774856112952,-0.0024740861287653277,-0.04183063286676844,-0.02799132577561643,0.0374144110298756,-0.04519459128453223,-0.026529320952784305,-0.036195399309456464,-0.01260626397773277,-0.026511490614957355,-0.013140863598680708,0.004623774803613898,0.008603925591401655,-0.017217022720081212,0.015002184744996623,-0.013292073457260951,-0.016137726069959214,0.01605301000183947,-0.012205742512092329,0.0009251806304650795,-0.008801850123834342,0.013949442975369496,0.003180865623679795,0.051805384107825925,0.029092702141171885,0.00850213331865056,-0.004322632620014265,-0.020425405276388798,0.008331338814425028,-0.01912476601939049,-0.008830495880403426,-0.0037570762742730776,-0.024378425707148342,-0.0092221358004274,0.00021799691881146127,-0.0180042174290364,0.021020687094527334,0.0026018063848810536,0.009015525646083093,-0.010195244458174315,-0.001572973542599645,-0.0006213042883469571,-0.017871652606899633,-0.028612581918640814,0.0011954359915801955,0.005801788753964501,0.016547623715995163
2025-01-23 04:37:25.455410,-0.018145291326511374,-0.015281231392890213,-0.025834717796964918,-0.02107289049838509,-0.007678607950939091,-0.006374022873279292,0.010465709775451564,-0.02887312372137392,0.005190502581797722,-0.011594307850952905,-0.012508496498577373,-0.010123402800598692,0.04764266792658528,0.010720486675516294,0.015557129875304892,-0.019114661383648368,-0.028143041630192142,0.0007851530433920883,-0.0025343177723145182,0.05778000420179047,0.006689401160315683,0.005547886737837033,0.018070389790772398,-0.007758552019945896,-0.015114332011786106,0.002089772151845081,0.011073361070600049,0.01792669316753963,-0.01403733047776599,0.0006573875673306749,-0.0024341308079895586,-0.014363809025510267,0.019946136267989162,0.0013862147105899627,0.02379364081653087,0.029114386982983836,0.002968818596719232,-0.0007532480625417369,0.013800495546790987,0.0071630542586909466,0.027871961662576588,-0.03411334437841382,0.00817594707895463,-0.003784656135670237,-0.007177564858532224,0.025591044508927723,-0.011148996389067845,-0.015666062612905027,0.003312859381240572,0.0028325879157058828
2025-01-24 04:37:25.455410,-0.053138132164121304,-0.005958949650921796,0.03087963154019482,-0.002350349609395355,-0.011606468806574828,-0.0069529330347895026,-0.020559605165881366,-0.0444495234844878,-0.022870917870394896,0.0068719724997711226,-0.05897050373471365,0.012153131000650267,0.0020976659707542776,0.004083287661199253,0.008097894619238042,-0.02746612760796063,-0.034981751087252023,-0.018753541934403664,-0.013666047487195764,0.02507653070363489,0.03709586219448638,0.016765549700463317,-0.012595647678295876,0.02330434664875525,0.000281203718204274,0.011514607152930664,0.004226297706108969,-0.021272178528339212,0.017260695399151146,-0.006030367212985938,0.015433928122764586,0.004116538668359747,-0.001457678138746415,-0.035020262016599114,0.012358491209041434,0.0007826789262389274,-0.02986174800225601,0.005310678319735916,0.021444037748415305,0.029618448974418295,0.014875893423024728,-0.010784706375764215,0.008721468497647909,0.019710783898081917,-0.0071072316094211085,-0.019286031712207306,-0.03837939274726702,-0.02269887138961287,0.003514475172013248,-0.0255350828843312
